step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
162,'C1213984358','2','F','28007','M1748431652','28007','es_wellnessandbeauty',18.75,1
75,'C1229072215','3','M','28007','M1823072687','28007','es_transportation',49.59,0
71,'C1604376835','1','F','28007','M348934600','28007','es_transportation',47.28,0
86,'C1928637369','3','F','28007','M1313686961','28007','es_contents',66.77,0
154,'C359698649','3','F','28007','M1823072687','28007','es_transportation',47.12,0
136,'C616715154','2','F','28007','M480139044','28007','es_health',467.0,1
165,'C1562537029','5','F','28007','M1823072687','28007','es_transportation',14.76,0
73,'C1043677034','2','M','28007','M1823072687','28007','es_transportation',27.8,0
124,'C1692967183','3','F','28007','M1823072687','28007','es_transportation',37.93,0
127,'C1527362143','6','M','28007','M348934600','28007','es_transportation',25.55,0
117,'C1404684380','5','F','28007','M1823072687','28007','es_transportation',49.38,0
65,'C1010865894','1','F','28007','M1600850729','28007','es_fashion',55.23,0
162,'C1299474405','4','F','28007','M348934600','28007','es_transportation',4.06,0
116,'C47809392','3','M','28007','M1053599405','28007','es_health',0.57,0
167,'C560376591','2','F','28007','M1823072687','28007','es_transportation',15.57,0
82,'C232517457','5','F','28007','M348934600','28007','es_transportation',38.9,0
115,'C1980127627','2','F','28007','M1823072687','28007','es_transportation',15.16,0
9,'C1275518867','5','F','28007','M1649169323','28007','es_sportsandtoys',262.63,1
145,'C1187979419','2','F','28007','M348934600','28007','es_transportation',22.87,0
67,'C1311947724','2','M','28007','M348934600','28007','es_transportation',18.67,0
134,'C1816813783','5','F','28007','M1823072687','28007','es_transportation',4.32,0
152,'C905744010','2','F','28007','M1823072687','28007','es_transportation',30.03,0
125,'C1568358546','2','F','28007','M1823072687','28007','es_transportation',31.34,0
70,'C1355357191','3','F','28007','M348934600','28007','es_transportation',22.85,0
102,'C364635096','2','F','28007','M1823072687','28007','es_transportation',7.46,0
121,'C475340225','2','M','28007','M1823072687','28007','es_transportation',33.1,0
133,'C1445784416','4','M','28007','M1823072687','28007','es_transportation',71.93,0
66,'C957771834','4','M','28007','M1823072687','28007','es_transportation',36.26,0
123,'C587016440','5','M','28007','M1823072687','28007','es_transportation',65.15,0
155,'C1045214627','2','F','28007','M1913465890','28007','es_health',25.16,0
106,'C1128965136','2','F','28007','M1823072687','28007','es_transportation',2.0,0
165,'C76313164','3','F','28007','M1823072687','28007','es_transportation',10.01,0
84,'C1464030920','1','F','28007','M348934600','28007','es_transportation',1.57,0
16,'C382789952','3','M','28007','M348934600','28007','es_transportation',4.84,0
55,'C98707741','4','F','28007','M1823072687','28007','es_transportation',28.03,0
120,'C83651461','2','F','28007','M348934600','28007','es_transportation',6.44,0
56,'C1573211398','3','F','28007','M1823072687','28007','es_transportation',27.46,0
10,'C83613815','2','F','28007','M151143676','28007','es_barsandrestaurants',73.3,0
25,'C229592862','4','F','28007','M348934600','28007','es_transportation',3.93,0
131,'C2075699398','3','F','28007','M85975013','28007','es_food',81.69,0
39,'C1075787773','3','M','28007','M1823072687','28007','es_transportation',33.73,0
114,'C1690998552','2','F','28007','M1823072687','28007','es_transportation',5.76,0
175,'C1048694975','4','M','28007','M1823072687','28007','es_transportation',23.89,0
18,'C1913473991','2','M','28007','M1823072687','28007','es_transportation',61.58,0
174,'C662187574','2','M','28007','M1823072687','28007','es_transportation',2.69,0
47,'C817389751','5','F','28007','M1823072687','28007','es_transportation',10.79,0
20,'C1923945958','2','M','28007','M348934600','28007','es_transportation',17.52,0
150,'C1276892406','4','M','28007','M1823072687','28007','es_transportation',8.76,0
178,'C1295945354','2','F','28007','M1823072687','28007','es_transportation',29.43,0
60,'C2115344024','3','M','28007','M1823072687','28007','es_transportation',15.2,0
138,'C1564260047','3','F','28007','M1053599405','28007','es_health',73.81,0
37,'C2000956624','4','M','28007','M1823072687','28007','es_transportation',22.39,0
144,'C102256008','3','M','28007','M1053599405','28007','es_health',206.76,0
73,'C951578955','2','M','28007','M85975013','28007','es_food',15.69,0
37,'C1993791093','5','M','28007','M348934600','28007','es_transportation',53.17,0
163,'C910969605','1','F','28007','M1823072687','28007','es_transportation',3.05,0
8,'C1439470393','2','F','28007','M1823072687','28007','es_transportation',36.16,0
73,'C47652503','5','F','28007','M1823072687','28007','es_transportation',21.75,0
115,'C285306155','2','M','28007','M1823072687','28007','es_transportation',2.07,0
78,'C819131219','4','M','28007','M348934600','28007','es_transportation',18.53,0
77,'C2125297333','2','F','28007','M348934600','28007','es_transportation',16.34,0
50,'C1421006824','2','F','28007','M1823072687','28007','es_transportation',40.76,0
116,'C1316160034','4','M','28007','M348934600','28007','es_transportation',2.44,0
163,'C189483600','2','M','28007','M348934600','28007','es_transportation',28.25,0
152,'C386205251','2','F','28007','M151143676','28007','es_barsandrestaurants',26.77,0
89,'C854479209','2','F','28007','M1823072687','28007','es_transportation',12.18,0
146,'C987955759','5','F','28007','M348934600','28007','es_transportation',10.47,0
26,'C2120296918','4','F','28007','M85975013','28007','es_food',77.3,0
50,'C777971561','2','F','28007','M348934600','28007','es_transportation',13.77,0
136,'C515794745','6','M','28007','M348934600','28007','es_transportation',14.9,0
104,'C1196579721','2','F','28007','M1946091778','28007','es_wellnessandbeauty',80.13,0
178,'C27152267','5','F','28007','M1823072687','28007','es_transportation',26.34,0
116,'C480961011','3','M','28007','M1823072687','28007','es_transportation',27.8,0
34,'C350553475','1','M','28007','M1823072687','28007','es_transportation',39.39,0
105,'C1783610571','2','F','28007','M1823072687','28007','es_transportation',41.05,0
177,'C439977323','1','M','28007','M85975013','28007','es_food',15.82,0
128,'C1820855004','2','F','28007','M1823072687','28007','es_transportation',22.36,0
26,'C585317135','3','M','28007','M1823072687','28007','es_transportation',63.26,0
122,'C1186894186','2','M','28007','M1823072687','28007','es_transportation',12.96,0
143,'C364273844','3','F','28007','M1823072687','28007','es_transportation',36.12,0
109,'C815186263','2','M','28007','M348934600','28007','es_transportation',17.5,0
88,'C1821681988','2','F','28007','M348934600','28007','es_transportation',16.78,0
12,'C1350963410','5','F','28007','M480139044','28007','es_health',255.63,1
73,'C1943108967','6','F','28007','M348934600','28007','es_transportation',38.47,0
35,'C1459624061','4','F','28007','M1823072687','28007','es_transportation',25.83,0
109,'C1396720108','1','M','28007','M348934600','28007','es_transportation',48.16,0
11,'C422403315','0','F','28007','M1294758098','28007','es_leisure',93.08,1
160,'C1047374909','6','F','28007','M1823072687','28007','es_transportation',50.26,0
80,'C21670075','2','F','28007','M1823072687','28007','es_transportation',5.61,0
174,'C391642320','3','F','28007','M1823072687','28007','es_transportation',45.72,0
118,'C1409858085','2','F','28007','M85975013','28007','es_food',12.55,0
165,'C1154612561','1','M','28007','M1823072687','28007','es_transportation',26.84,0
71,'C538394574','2','M','28007','M348934600','28007','es_transportation',52.15,0
149,'C1658315324','4','M','28007','M1053599405','28007','es_health',130.75,0
109,'C1147125608','2','M','28007','M1823072687','28007','es_transportation',17.45,0
8,'C23582994','2','F','28007','M348934600','28007','es_transportation',49.92,0
2,'C1777432937','3','F','28007','M348934600','28007','es_transportation',6.56,0
83,'C268949400','4','M','28007','M1823072687','28007','es_transportation',19.83,0
72,'C360122873','2','F','28007','M348934600','28007','es_transportation',1.34,0
132,'C1372042334','1','F','28007','M348934600','28007','es_transportation',4.21,0
67,'C1809615650','4','M','28007','M1823072687','28007','es_transportation',34.12,0
178,'C1959067413','4','M','28007','M1823072687','28007','es_transportation',53.22,0
52,'C1536083561','2','F','28007','M1823072687','28007','es_transportation',47.32,0
102,'C1415704373','3','F','28007','M1823072687','28007','es_transportation',0.36,0
37,'C251602943','2','F','28007','M348934600','28007','es_transportation',19.73,0
103,'C1153569753','4','F','28007','M348934600','28007','es_transportation',69.6,0
92,'C47652503','5','F','28007','M1823072687','28007','es_transportation',32.28,0
130,'C1566647188','1','F','28007','M1823072687','28007','es_transportation',44.51,0
36,'C1273885837','5','F','28007','M1823072687','28007','es_transportation',73.02,0
71,'C857032107','3','M','28007','M1823072687','28007','es_transportation',11.56,0
60,'C835291219','2','M','28007','M480139044','28007','es_health',178.35,0
150,'C1299745394','2','M','28007','M855959430','28007','es_hyper',5.6,0
161,'C880299982','3','M','28007','M1823072687','28007','es_transportation',3.05,0
12,'C2066736149','6','M','28007','M348934600','28007','es_transportation',24.53,0
0,'C800967034','3','F','28007','M1823072687','28007','es_transportation',1.21,0
169,'C1404684380','5','F','28007','M1823072687','28007','es_transportation',31.38,0
139,'C1196915447','2','M','28007','M1823072687','28007','es_transportation',22.59,0
136,'C228882909','2','M','28007','M1823072687','28007','es_transportation',4.95,0
104,'C1201848792','2','F','28007','M348934600','28007','es_transportation',20.06,0
37,'C204633978','2','F','28007','M348934600','28007','es_transportation',9.55,0
67,'C1954706477','3','F','28007','M1823072687','28007','es_transportation',48.72,0
28,'C324333692','4','F','28007','M1823072687','28007','es_transportation',26.47,0
29,'C885283469','1','F','28007','M1823072687','28007','es_transportation',41.37,0
121,'C566232847','3','M','28007','M1946091778','28007','es_wellnessandbeauty',63.06,0
100,'C1155962240','2','F','28007','M1823072687','28007','es_transportation',6.52,0
81,'C2110532720','3','F','28007','M348934600','28007','es_transportation',20.07,0
22,'C1719044180','2','M','28007','M1823072687','28007','es_transportation',15.86,0
42,'C1390331883','2','F','28007','M348934600','28007','es_transportation',3.47,0
166,'C374053775','3','M','28007','M1823072687','28007','es_transportation',17.17,0
3,'C455036670','2','M','28007','M348934600','28007','es_transportation',41.14,0
138,'C13098029','5','F','28007','M1823072687','28007','es_transportation',1.56,0
59,'C695481887','5','M','28007','M348934600','28007','es_transportation',39.29,0
82,'C1771537982','2','M','28007','M85975013','28007','es_food',12.5,0
125,'C1559091388','4','F','28007','M348934600','28007','es_transportation',41.46,0
28,'C1153792315','1','F','28007','M1535107174','28007','es_wellnessandbeauty',8.42,0
120,'C57136184','6','F','28007','M348934600','28007','es_transportation',52.28,0
161,'C164104645','5','F','28007','M1823072687','28007','es_transportation',43.2,0
59,'C1547689237','4','F','28007','M348934600','28007','es_transportation',24.59,0
32,'C1530098029','3','F','28007','M1823072687','28007','es_transportation',30.93,0
105,'C1415453492','2','F','28007','M1823072687','28007','es_transportation',25.21,0
145,'C1971105040','3','M','28007','M1823072687','28007','es_transportation',7.76,0
46,'C1870640785','4','M','28007','M1823072687','28007','es_transportation',4.14,0
78,'C1690998552','2','F','28007','M1946091778','28007','es_wellnessandbeauty',26.1,0
48,'C805483863','4','F','28007','M1823072687','28007','es_transportation',8.21,0
149,'C1676378077','2','F','28007','M348934600','28007','es_transportation',18.58,0
146,'C1707421914','2','M','28007','M1823072687','28007','es_transportation',25.59,0
15,'C1731163929','2','F','28007','M348934600','28007','es_transportation',39.1,0
116,'C1638268213','3','M','28007','M1823072687','28007','es_transportation',14.42,0
37,'C1648492699','5','F','28007','M1823072687','28007','es_transportation',52.93,0
179,'C211657450','1','F','28007','M1823072687','28007','es_transportation',58.55,0
55,'C456338836','5','F','28007','M1823072687','28007','es_transportation',64.83,0
160,'C1273692645','3','M','28007','M1823072687','28007','es_transportation',4.25,0
43,'C1255221015','3','F','28007','M348934600','28007','es_transportation',63.99,0
155,'C2005372528','6','M','28007','M1823072687','28007','es_transportation',10.33,0
132,'C1605127736','2','M','28007','M1823072687','28007','es_transportation',12.57,0
144,'C781322360','3','M','28007','M1823072687','28007','es_transportation',32.56,0
114,'C645521146','3','M','28007','M348934600','28007','es_transportation',25.3,0
138,'C1311947724','2','M','28007','M1823072687','28007','es_transportation',36.5,0
129,'C51444479','3','M','28007','M1823072687','28007','es_transportation',17.96,0
166,'C1913044357','5','F','28007','M1823072687','28007','es_transportation',8.63,0
76,'C1171622243','5','M','28007','M348934600','28007','es_transportation',2.78,0
20,'C1921196241','3','M','28007','M348934600','28007','es_transportation',55.07,0
29,'C543938207','2','M','28007','M348934600','28007','es_transportation',24.89,0
78,'C1614239388','2','M','28007','M1823072687','28007','es_transportation',14.44,0
137,'C522845009','5','F','28007','M348934600','28007','es_transportation',12.82,0
164,'C260840933','2','M','28007','M1823072687','28007','es_transportation',5.74,0
40,'C517412999','5','M','28007','M1823072687','28007','es_transportation',26.07,0
121,'C232299558','3','F','28007','M348934600','28007','es_transportation',35.99,0
93,'C1939349733','2','M','28007','M1823072687','28007','es_transportation',44.48,0
43,'C862785719','3','F','28007','M855959430','28007','es_hyper',34.72,0
44,'C1563705147','5','F','28007','M348934600','28007','es_transportation',26.96,0
115,'C96508773','4','F','28007','M1823072687','28007','es_transportation',46.25,0
100,'C34441666','5','M','28007','M348934600','28007','es_transportation',10.59,0
80,'C909525375','2','M','28007','M85975013','28007','es_food',75.39,0
137,'C2088008854','6','M','28007','M1053599405','28007','es_health',67.22,0
91,'C1171622243','5','M','28007','M348934600','28007','es_transportation',30.3,0
111,'C1382480007','4','F','28007','M1823072687','28007','es_transportation',33.2,0
64,'C1582366224','5','M','28007','M1823072687','28007','es_transportation',67.17,0
171,'C1453715655','1','F','28007','M348934600','28007','es_transportation',19.07,0
179,'C1135201785','4','M','28007','M1823072687','28007','es_transportation',29.37,0
157,'C1560893361','3','M','28007','M1823072687','28007','es_transportation',40.4,0
35,'C1396720108','1','M','28007','M1823072687','28007','es_transportation',40.67,0
155,'C183270065','0','F','28007','M1823072687','28007','es_transportation',24.02,0
56,'C1356412685','5','M','28007','M348934600','28007','es_transportation',2.87,0
104,'C1783610571','2','F','28007','M1823072687','28007','es_transportation',15.13,0
132,'C1014010834','1','M','28007','M1823072687','28007','es_transportation',21.83,0
135,'C638163213','1','F','28007','M151143676','28007','es_barsandrestaurants',20.68,0
179,'C366069783','4','F','28007','M1823072687','28007','es_transportation',10.53,0
145,'C1988407051','5','M','28007','M1198415165','28007','es_wellnessandbeauty',132.66,1
95,'C1902104464','6','F','28007','M1823072687','28007','es_transportation',55.67,0
54,'C1801713151','4','F','28007','M1823072687','28007','es_transportation',60.3,0
105,'C1141524074','3','M','28007','M1823072687','28007','es_transportation',15.3,0
145,'C369405043','4','M','28007','M348934600','28007','es_transportation',0.67,0
50,'C936853935','3','M','28007','M348934600','28007','es_transportation',28.55,0
56,'C585317135','3','M','28007','M1823072687','28007','es_transportation',36.55,0
114,'C1454930581','0','M','28007','M1823072687','28007','es_transportation',48.99,0
28,'C1506066038','5','M','28007','M1823072687','28007','es_transportation',17.49,0
11,'C2060968828','3','F','28007','M1053599405','28007','es_health',28.31,0
149,'C1415453492','2','F','28007','M1823072687','28007','es_transportation',8.36,0
36,'C1033736586','4','F','28007','M348934600','28007','es_transportation',39.88,0
5,'C1687751654','3','M','28007','M348934600','28007','es_transportation',42.51,0
33,'C1121327223','2','F','28007','M1823072687','28007','es_transportation',25.67,0
61,'C529768403','6','F','28007','M1823072687','28007','es_transportation',2.35,0
146,'C939735585','3','F','28007','M348934600','28007','es_transportation',24.53,0
155,'C1417312384','2','M','28007','M348934600','28007','es_transportation',39.26,0
16,'C23049140','5','F','28007','M348934600','28007','es_transportation',19.61,0
71,'C1802570035','4','F','28007','M348934600','28007','es_transportation',5.04,0
154,'C423250256','4','F','28007','M1352454843','28007','es_hotelservices',78.9,0
154,'C1689772812','2','M','28007','M1823072687','28007','es_transportation',32.51,0
22,'C1698653726','2','M','28007','M348934600','28007','es_transportation',39.0,0
105,'C1068772542','1','M','28007','M1823072687','28007','es_transportation',19.93,0
150,'C33256704','4','F','28007','M348934600','28007','es_transportation',34.28,0
69,'C1569939854','6','F','28007','M1823072687','28007','es_transportation',10.33,0
93,'C1297358265','3','M','28007','M348934600','28007','es_transportation',59.61,0
15,'C814878326','3','F','28007','M348934600','28007','es_transportation',55.91,0
101,'C208151769','1','M','28007','M1823072687','28007','es_transportation',31.19,0
146,'C1440811710','5','M','28007','M1823072687','28007','es_transportation',12.46,0
132,'C182918114','5','F','28007','M1823072687','28007','es_transportation',50.81,0
144,'C59713083','4','M','28007','M1823072687','28007','es_transportation',5.42,0
151,'C1715900756','2','M','28007','M1823072687','28007','es_transportation',22.97,0
73,'C1005495267','1','M','28007','M1823072687','28007','es_transportation',29.52,0
35,'C326815335','1','F','28007','M348934600','28007','es_transportation',56.88,0
51,'C1122213892','2','M','28007','M1823072687','28007','es_transportation',14.44,0
34,'C800272493','2','F','28007','M209847108','28007','es_wellnessandbeauty',40.97,0
2,'C12284077','3','F','28007','M1823072687','28007','es_transportation',8.96,0
154,'C2081956948','2','M','28007','M1823072687','28007','es_transportation',3.42,0
136,'C58668191','3','F','28007','M348934600','28007','es_transportation',23.56,0
26,'C753013685','2','M','28007','M348934600','28007','es_transportation',1.18,0
128,'C2055009466','4','M','28007','M1823072687','28007','es_transportation',24.85,0
160,'C803365419','1','F','28007','M348934600','28007','es_transportation',7.05,0
116,'C1425441042','2','M','28007','M348934600','28007','es_transportation',34.82,0
107,'C809674942','2','M','28007','M348934600','28007','es_transportation',16.05,0
144,'C1133298590','3','M','28007','M1823072687','28007','es_transportation',15.19,0
62,'C1621267054','2','F','28007','M1823072687','28007','es_transportation',4.96,0
127,'C1701939629','5','F','28007','M1946091778','28007','es_wellnessandbeauty',17.31,0
158,'C1221114448','1','F','28007','M1823072687','28007','es_transportation',30.98,0
47,'C1545341907','4','F','28007','M1823072687','28007','es_transportation',47.1,0
142,'C121798652','3','F','28007','M1823072687','28007','es_transportation',14.81,0
176,'C529768403','6','F','28007','M1823072687','28007','es_transportation',27.92,0
80,'C360122873','2','F','28007','M348934600','28007','es_transportation',19.44,0
177,'C1164613439','2','M','28007','M1823072687','28007','es_transportation',26.44,0
173,'C1508025585','5','F','28007','M85975013','28007','es_food',34.72,0
8,'C655150548','1','F','28007','M348934600','28007','es_transportation',16.8,0
105,'C255292461','5','F','28007','M348934600','28007','es_transportation',42.79,0
62,'C483912131','2','F','28007','M732195782','28007','es_travel',3200.68,1
94,'C603081336','3','F','28007','M1823072687','28007','es_transportation',32.57,0
12,'C1657707912','1','M','28007','M348934600','28007','es_transportation',12.53,0
165,'C848308923','3','M','28007','M348934600','28007','es_transportation',43.78,0
24,'C1956908177','2','M','28007','M1823072687','28007','es_transportation',42.21,0
16,'C363006417','3','M','28007','M348934600','28007','es_transportation',19.67,0
101,'C357634845','3','M','28007','M348934600','28007','es_transportation',23.32,0
120,'C1743327214','2','M','28007','M1823072687','28007','es_transportation',11.44,0
2,'C331622323','4','F','28007','M85975013','28007','es_food',88.87,0
156,'C1559339990','4','M','28007','M1823072687','28007','es_transportation',7.56,0
178,'C1045850211','3','M','28007','M1823072687','28007','es_transportation',41.95,0
66,'C1783127345','4','M','28007','M1823072687','28007','es_transportation',11.35,0
175,'C480975116','2','M','28007','M1823072687','28007','es_transportation',0.8,0
91,'C1642006830','3','F','28007','M348934600','28007','es_transportation',28.23,0
97,'C1216409727','3','F','28007','M1823072687','28007','es_transportation',16.69,0
52,'C706757729','3','M','28007','M855959430','28007','es_hyper',40.44,0
42,'C957771834','4','M','28007','M1823072687','28007','es_transportation',55.97,0
30,'C1549232957','3','M','28007','M1823072687','28007','es_transportation',2.23,0
80,'C2014169866','4','F','28007','M1823072687','28007','es_transportation',39.85,0
31,'C1490416909','2','F','28007','M348934600','28007','es_transportation',39.74,0
78,'C1983995504','2','F','28007','M1823072687','28007','es_transportation',28.48,0
93,'C1626218926','4','F','28007','M348934600','28007','es_transportation',38.99,0
42,'C1736605496','4','M','28007','M1823072687','28007','es_transportation',34.08,0
121,'C131200254','2','F','28007','M1823072687','28007','es_transportation',11.86,0
165,'C779868884','1','M','28007','M1823072687','28007','es_transportation',53.29,0
100,'C1499241933','3','F','28007','M348934600','28007','es_transportation',21.38,0
139,'C2096367617','2','M','28007','M1823072687','28007','es_transportation',31.74,0
140,'C2049382420','3','M','28007','M1823072687','28007','es_transportation',13.69,0
158,'C1211514218','3','M','28007','M1823072687','28007','es_transportation',9.9,0
144,'C417267123','2','F','28007','M348934600','28007','es_transportation',17.85,0
44,'C1885091211','3','F','28007','M151143676','28007','es_barsandrestaurants',5.6,0
128,'C252172114','2','M','28007','M1823072687','28007','es_transportation',8.86,0
161,'C421432072','2','F','28007','M1823072687','28007','es_transportation',25.19,0
24,'C1535009453','4','F','28007','M348934600','28007','es_transportation',31.46,0
116,'C194301248','2','M','28007','M348934600','28007','es_transportation',7.38,0
89,'C1082462651','3','F','28007','M1823072687','28007','es_transportation',6.15,0
2,'C1939799337','4','F','28007','M348934600','28007','es_transportation',60.05,0
168,'C2094361013','U','E','28007','M1053599405','28007','es_health',2.37,0
151,'C1092769857','5','F','28007','M1946091778','28007','es_wellnessandbeauty',98.79,0
65,'C158319863','5','F','28007','M348934600','28007','es_transportation',10.19,0
177,'C366601563','1','F','28007','M1823072687','28007','es_transportation',42.78,0
109,'C1182534509','2','F','28007','M348934600','28007','es_transportation',53.71,0
26,'C98687952','6','F','28007','M348934600','28007','es_transportation',34.2,0
172,'C1425719203','1','F','28007','M1823072687','28007','es_transportation',41.31,0
10,'C1236503001','2','F','28007','M348934600','28007','es_transportation',10.12,0
65,'C20239039','2','F','28007','M348934600','28007','es_transportation',19.41,0
157,'C885237696','3','M','28007','M348934600','28007','es_transportation',48.72,0
80,'C559952121','4','F','28007','M1823072687','28007','es_transportation',45.57,0
159,'C208514238','3','M','28007','M1823072687','28007','es_transportation',18.39,0
159,'C1783610571','2','F','28007','M1823072687','28007','es_transportation',27.65,0
71,'C158319863','5','F','28007','M348934600','28007','es_transportation',13.11,0
129,'C1911908507','2','M','28007','M1946091778','28007','es_wellnessandbeauty',29.13,0
135,'C497553923','1','F','28007','M348934600','28007','es_transportation',2.76,0
53,'C834739424','3','F','28007','M348934600','28007','es_transportation',19.45,0
129,'C559952121','4','F','28007','M1823072687','28007','es_transportation',46.08,0
165,'C285306155','2','M','28007','M1823072687','28007','es_transportation',34.39,0
152,'C145230032','2','F','28007','M50039827','28007','es_health',52.93,0
113,'C604267980','3','F','28007','M1823072687','28007','es_transportation',0.68,0
1,'C2145448250','5','F','28007','M855959430','28007','es_hyper',17.58,0
173,'C183270065','0','F','28007','M1823072687','28007','es_transportation',24.62,0
171,'C1703739582','4','F','28007','M1823072687','28007','es_transportation',28.32,0
107,'C1338727022','2','F','28007','M1823072687','28007','es_transportation',42.82,0
71,'C121798652','3','F','28007','M348934600','28007','es_transportation',32.04,0
72,'C1427325535','1','F','28007','M348934600','28007','es_transportation',38.39,0
172,'C1680347409','2','F','28007','M85975013','28007','es_food',57.4,0
178,'C1225533078','2','F','28007','M1823072687','28007','es_transportation',26.98,0
128,'C731767226','6','M','28007','M348934600','28007','es_transportation',5.94,0
55,'C1542180842','4','F','28007','M1823072687','28007','es_transportation',14.72,0
69,'C1560676680','2','F','28007','M1823072687','28007','es_transportation',18.14,0
112,'C1179833140','5','M','28007','M1946091778','28007','es_wellnessandbeauty',31.01,0
37,'C825622087','2','F','28007','M348934600','28007','es_transportation',27.98,0
49,'C1769927077','2','F','28007','M348934600','28007','es_transportation',7.85,0
47,'C1631162170','4','F','28007','M348934600','28007','es_transportation',1.85,0
102,'C1499363341','5','M','28007','M1823072687','28007','es_transportation',42.15,0
43,'C1562537029','5','F','28007','M348934600','28007','es_transportation',17.17,0
69,'C75208519','2','M','28007','M1823072687','28007','es_transportation',29.67,0
95,'C1846080029','1','M','28007','M1823072687','28007','es_transportation',52.8,0
125,'C1547689237','4','F','28007','M1823072687','28007','es_transportation',1.48,0
146,'C425397379','2','F','28007','M85975013','28007','es_food',43.73,0
110,'C2036557936','2','M','28007','M1946091778','28007','es_wellnessandbeauty',36.78,0
99,'C2016264883','1','M','28007','M1823072687','28007','es_transportation',8.05,0
98,'C1908894965','1','M','28007','M1600850729','28007','es_fashion',94.35,0
14,'C936853935','3','M','28007','M1823072687','28007','es_transportation',17.67,0
92,'C849342403','3','F','28007','M840466850','28007','es_tech',106.23,0
87,'C95715318','1','F','28007','M348934600','28007','es_transportation',23.02,0
81,'C919751066','2','F','28007','M1823072687','28007','es_transportation',36.23,0
174,'C607479057','3','F','28007','M1823072687','28007','es_transportation',11.25,0
150,'C599960999','3','F','28007','M1823072687','28007','es_transportation',52.65,0
124,'C2035771335','2','F','28007','M1823072687','28007','es_transportation',46.68,0
8,'C223315547','1','M','28007','M348934600','28007','es_transportation',28.82,0
82,'C868933598','1','M','28007','M348934600','28007','es_transportation',23.54,0
134,'C691839786','3','M','28007','M348934600','28007','es_transportation',30.57,0
42,'C478715873','5','F','28007','M1823072687','28007','es_transportation',25.07,0
49,'C1711371239','2','F','28007','M692898500','28007','es_health',132.83,0
167,'C989321907','4','M','28007','M1823072687','28007','es_transportation',44.35,0
63,'C2025967620','3','F','28007','M348934600','28007','es_transportation',12.67,0
86,'C632643861','2','F','28007','M855959430','28007','es_hyper',14.24,0
40,'C1681589600','2','F','28007','M1823072687','28007','es_transportation',35.14,0
92,'C1620127338','2','M','28007','M348934600','28007','es_transportation',1.58,0
50,'C140234280','2','F','28007','M348934600','28007','es_transportation',23.37,0
92,'C1477499235','3','F','28007','M1823072687','28007','es_transportation',60.4,0
151,'C1490416909','2','F','28007','M1823072687','28007','es_transportation',15.67,0
175,'C1927849279','2','F','28007','M1823072687','28007','es_transportation',17.14,0
49,'C11116138','2','F','28007','M348934600','28007','es_transportation',12.14,0
121,'C535324444','2','M','28007','M348934600','28007','es_transportation',6.93,0
137,'C579648989','3','F','28007','M1823072687','28007','es_transportation',33.59,0
114,'C773517519','5','M','28007','M85975013','28007','es_food',29.09,0
134,'C983659750','2','M','28007','M1823072687','28007','es_transportation',45.46,0
104,'C877486986','0','F','28007','M1053599405','28007','es_health',97.0,0
16,'C636259913','1','M','28007','M1823072687','28007','es_transportation',27.68,0
10,'C1100053869','2','M','28007','M348934600','28007','es_transportation',10.69,0
60,'C782199851','2','F','28007','M1823072687','28007','es_transportation',38.99,0
98,'C880299982','3','M','28007','M1823072687','28007','es_transportation',64.0,0
129,'C35785606','2','F','28007','M855959430','28007','es_hyper',39.76,0
100,'C232517457','5','F','28007','M1823072687','28007','es_transportation',37.68,0
146,'C1414112698','1','M','28007','M1913465890','28007','es_health',58.09,0
49,'C1049562739','3','M','28007','M1823072687','28007','es_transportation',8.08,0
91,'C1690594556','4','F','28007','M1823072687','28007','es_transportation',1.36,0
96,'C408598280','4','F','28007','M348934600','28007','es_transportation',2.75,0
178,'C936786093','5','F','28007','M1823072687','28007','es_transportation',43.1,0
126,'C1134533551','4','M','28007','M348934600','28007','es_transportation',51.05,0
79,'C1028143403','3','M','28007','M677738360','28007','es_contents',28.07,0
50,'C362654279','2','F','28007','M1823072687','28007','es_transportation',65.73,0
145,'C1731135780','2','M','28007','M1823072687','28007','es_transportation',20.62,0
133,'C260927654','4','F','28007','M1823072687','28007','es_transportation',63.19,0
61,'C2145933360','5','F','28007','M348934600','28007','es_transportation',7.91,0
136,'C949023995','3','M','28007','M348934600','28007','es_transportation',4.38,0
32,'C1100570635','4','F','28007','M1823072687','28007','es_transportation',0.26,0
76,'C1486017704','3','F','28007','M209847108','28007','es_wellnessandbeauty',52.0,0
150,'C1927223566','6','M','28007','M1823072687','28007','es_transportation',11.42,0
124,'C1489836575','2','F','28007','M1823072687','28007','es_transportation',61.17,0
29,'C103240070','2','F','28007','M1823072687','28007','es_transportation',15.6,0
121,'C749077907','4','M','28007','M348934600','28007','es_transportation',12.82,0
5,'C44197733','2','M','28007','M348934600','28007','es_transportation',30.77,0
94,'C1937615372','4','F','28007','M1823072687','28007','es_transportation',0.03,0
60,'C1254696728','2','M','28007','M1823072687','28007','es_transportation',16.11,0
3,'C1223439629','4','M','28007','M348934600','28007','es_transportation',23.76,0
107,'C1679430600','4','M','28007','M1823072687','28007','es_transportation',25.01,0
156,'C598089944','2','M','28007','M1823072687','28007','es_transportation',42.23,0
135,'C1267410030','2','M','28007','M1823072687','28007','es_transportation',8.72,0
