SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,effort,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.077636142,59,0,"(12.67, 3296.64]",,15,0,2,0,0.0
0,0.9999999,65,0,"(0.04, 12.67]",,1,0,0,0,0.0
0,0.9999999,68,0,"(0.00468, 0.00649]",2437.0,6,0,0,0,1.0
0,0.168724047,32,0,"(0.00287, 0.00367]",2240.0,9,0,0,0,1.0
0,0.016971433,74,0,"(0.04, 12.67]",,8,0,0,0,0.0
0,0.00014665200000000002,57,0,"(-0.001, 0.000309]",13000.0,7,0,0,0,1.0
0,0.006847329,81,0,"(0.000309, 0.00134]",5500.0,14,0,0,0,0.0
0,0.0,39,0,"(0.00214, 0.00287]",2500.0,9,0,0,0,2.0
0,0.0,62,0,"(0.04, 12.67]",,7,0,0,0,0.0
0,0.349494245,54,1,"(0.00287, 0.00367]",5416.0,6,0,2,0,1.0
0,0.9999999,68,0,"(0.00649, 0.04]",,3,0,0,0,0.0
0,0.69823561,33,0,"(0.00468, 0.00649]",5000.0,15,0,2,0,1.0
0,0.519786469,54,0,"(0.000309, 0.00134]",4000.0,8,0,0,0,0.0
0,0.167156024,69,0,"(0.00367, 0.00468]",6800.0,15,0,1,0,1.0
0,0.9999999,41,0,"(-0.001, 0.000309]",,0,0,0,0,
0,0.336025945,32,0,"(0.00214, 0.00287]",3000.0,8,0,0,0,0.0
0,0.07094539400000001,59,0,"(0.04, 12.67]",,7,0,0,0,0.0
0,0.021977034,69,0,"(0.04, 12.67]",,4,0,0,0,0.0
0,0.012602567,50,0,"(0.000309, 0.00134]",8200.0,5,0,0,0,1.0
0,0.105270467,49,0,"(0.00367, 0.00468]",1750.0,4,0,1,0,3.0
0,0.021848992,77,0,"(0.04, 12.67]",,5,0,0,0,0.0
1,1.07053263,55,2,"(0.04, 12.67]",,2,2,0,0,2.0
0,0.9999999,60,0,"(0.00649, 0.04]",4000.0,5,0,2,0,0.0
0,0.0,37,0,"(0.00468, 0.00649]",3500.0,6,0,1,0,0.0
0,0.616766467,30,0,"(0.00367, 0.00468]",4000.0,7,0,1,0,1.0
0,0.0,79,0,"(-0.001, 0.000309]",4068.0,7,0,0,0,0.0
0,0.621892465,52,0,"(0.00367, 0.00468]",7150.0,12,0,2,0,1.0
0,0.015964001000000002,81,0,"(-0.001, 0.000309]",5500.0,10,0,0,0,0.0
0,0.011999,72,0,"(0.04, 12.67]",,8,0,0,0,0.0
0,0.343209383,36,0,"(0.00367, 0.00468]",5700.0,11,0,1,0,0.0
0,0.8921625609999999,40,0,"(0.00649, 0.04]",4160.0,16,0,2,0,3.0
0,0.668462863,27,0,"(0.000309, 0.00134]",10000.0,8,0,0,0,0.0
0,0.238582481,25,0,"(0.000309, 0.00134]",2364.0,4,0,0,0,0.0
0,0.799098926,34,0,"(0.00134, 0.00214]",10000.0,8,0,0,0,0.0
0,0.175377515,48,0,"(0.00214, 0.00287]",20000.0,6,0,1,0,2.0
0,0.201053135,38,0,"(0.00287, 0.00367]",10000.0,5,0,1,0,1.0
1,0.9999999,29,0,"(0.04, 12.67]",,0,0,0,0,
0,0.095747008,48,0,"(0.000309, 0.00134]",6500.0,6,0,0,0,4.0
0,0.00417181,61,0,"(0.00214, 0.00287]",3520.0,17,0,0,0,0.0
0,0.084265067,58,0,"(0.00287, 0.00367]",12250.0,7,0,1,0,0.0
0,0.0,54,0,"(0.00649, 0.04]",400.0,13,0,1,0,1.0
0,0.0,55,0,"(0.00367, 0.00468]",9080.0,10,0,1,0,2.0
0,0.000932021,71,0,"(0.00214, 0.00287]",22750.0,11,0,1,0,0.0
0,0.22359705,49,2,"(0.00287, 0.00367]",7438.0,12,0,1,0,0.0
0,0.073679943,49,0,"(0.00287, 0.00367]",10625.0,12,0,1,0,2.0
0,0.047423883,71,1,"(0.00649, 0.04]",9346.0,22,0,5,0,0.0
0,0.002039959,52,0,"(-0.001, 0.000309]",5800.0,7,0,0,0,0.0
0,0.120193101,30,0,"(0.00287, 0.00367]",9200.0,13,0,2,0,0.0
1,0.79314085,43,1,"(0.00367, 0.00468]",4000.0,7,1,1,1,1.0
0,0.355688184,63,0,"(12.67, 3296.64]",,8,0,1,0,0.0
0,0.021599545,45,0,"(0.000309, 0.00134]",5083.0,11,0,0,0,0.0
0,1.608985025,51,1,"(0.000309, 0.00134]",4300.0,3,2,0,0,0.0
1,0.246941495,50,0,"(0.000309, 0.00134]",15000.0,11,0,0,1,0.0
0,0.042279218,65,0,"(0.00287, 0.00367]",4477.0,11,0,2,0,0.0
0,0.088801724,66,0,"(0.00468, 0.00649]",9159.0,16,0,2,0,0.0
0,0.409616555,61,2,"(0.00287, 0.00367]",6833.0,8,0,1,1,0.0
0,0.110665161,71,1,"(0.000309, 0.00134]",3800.0,4,0,0,0,0.0
0,0.124650047,32,0,"(0.04, 12.67]",,2,0,0,0,0.0
0,0.15605806,44,1,"(0.00214, 0.00287]",9566.0,12,0,1,0,0.0
0,0.889334671,43,0,"(0.00367, 0.00468]",6583.0,9,0,1,0,2.0
0,0.368344274,52,0,"(0.00367, 0.00468]",3934.0,4,0,0,0,0.0
0,0.07865246,75,0,"(0.00134, 0.00214]",3300.0,9,0,1,0,0.0
0,0.054406515,81,0,"(0.04, 12.67]",,10,0,1,0,0.0
0,0.338283689,50,2,"(0.00134, 0.00214]",3382.0,8,0,1,1,3.0
0,0.952713704,32,0,"(0.00367, 0.00468]",5072.0,8,0,0,0,3.0
0,0.110339705,62,0,"(0.00134, 0.00214]",2167.0,4,0,0,0,0.0
0,0.017758008,88,0,"(0.04, 12.67]",,4,0,0,0,0.0
0,0.059130801,68,0,"(-0.001, 0.000309]",5900.0,8,0,0,0,0.0
1,1.316315205,34,1,"(0.04, 12.67]",,4,2,0,0,0.0
0,0.002893555,78,0,"(-0.001, 0.000309]",2916.0,11,0,0,0,0.0
0,0.0,71,0,"(0.00468, 0.00649]",3680.0,6,0,1,0,0.0
1,0.761560592,65,1,"(0.00367, 0.00468]",5666.0,6,1,1,0,0.0
0,0.357081804,53,0,"(0.00468, 0.00649]",7100.0,17,0,2,0,3.0
0,0.00662868,49,0,"(0.00468, 0.00649]",9000.0,17,0,3,0,0.0
0,0.106244688,61,0,"(0.04, 12.67]",,1,0,0,0,0.0
0,0.000248432,54,1,"(0.00134, 0.00214]",8333.0,7,0,0,0,1.0
0,0.16946812100000005,36,0,"(12.67, 3296.64]",1.0,4,0,2,0,0.0
0,0.8986000759999999,58,1,"(0.00468, 0.00649]",2800.0,4,1,1,0,0.0
0,0.65559017,49,0,"(0.00214, 0.00287]",2919.0,6,0,0,0,1.0
0,0.9999999,49,0,"(-0.001, 0.000309]",5685.0,10,0,0,0,3.0
0,0.984500517,36,1,"(0.00214, 0.00287]",7916.0,8,0,0,0,0.0
0,0.081824029,48,1,"(0.00468, 0.00649]",8333.0,15,0,2,0,1.0
0,0.0,50,1,"(0.00287, 0.00367]",8500.0,8,0,3,0,2.0
0,0.0,51,0,"(0.00214, 0.00287]",5071.0,7,0,0,0,0.0
1,0.960159363,49,1,"(0.00134, 0.00214]",4300.0,4,1,0,1,0.0
0,0.00859716,74,0,"(-0.001, 0.000309]",4471.0,11,0,0,0,0.0
0,0.269974344,48,0,"(12.67, 3296.64]",,11,0,1,0,1.0
0,0.748808555,61,3,"(0.00367, 0.00468]",8715.0,15,0,1,0,1.0
1,0.817163753,53,2,"(12.67, 3296.64]",,5,0,2,1,0.0
0,0.171545145,50,0,"(0.00287, 0.00367]",4528.0,6,0,1,0,0.0
0,0.03259674,67,0,"(0.00134, 0.00214]",6084.0,5,0,1,0,0.0
0,0.9999999,36,0,"(0.04, 12.67]",,4,0,0,0,0.0
0,0.001821682,65,0,"(0.00134, 0.00214]",9056.0,14,0,1,0,1.0
0,0.021616129,66,0,"(0.00214, 0.00287]",5834.0,10,0,1,0,0.0
0,0.308882799,52,1,"(0.000309, 0.00134]",14122.0,10,0,1,2,0.0
0,0.229174873,54,0,"(0.00214, 0.00287]",5800.0,3,0,1,0,2.0
0,0.723704157,56,0,"(0.00649, 0.04]",4700.0,10,0,2,0,1.0
0,0.0,41,0,"(0.000309, 0.00134]",4500.0,6,0,0,0,3.0
0,0.023382944,84,0,"(-0.001, 0.000309]",4600.0,6,0,0,0,0.0
0,0.010678636000000002,61,0,"(-0.001, 0.000309]",10000.0,10,0,0,0,0.0
0,0.038492722,66,0,"(12.67, 3296.64]",,12,0,1,0,0.0
0,0.023850427,80,0,"(-0.001, 0.000309]",7000.0,6,0,0,0,0.0
0,0.301024702,43,0,"(0.00468, 0.00649]",4500.0,6,0,2,0,0.0
0,0.090637306,57,0,"(0.00134, 0.00214]",11647.0,4,0,1,0,0.0
0,0.831026048,43,0,"(0.000309, 0.00134]",8804.0,13,0,0,0,0.0
0,0.5249890629999999,81,0,"(0.00214, 0.00287]",4250.0,9,0,0,0,0.0
0,0.020425572,84,0,"(0.04, 12.67]",,6,0,0,0,0.0
0,0.119792965,69,0,"(0.00134, 0.00214]",25700.0,16,0,2,0,0.0
0,0.978950684,46,0,"(0.00468, 0.00649]",7090.0,8,0,1,0,1.0
0,0.014212954,52,0,"(0.00134, 0.00214]",10183.0,5,0,1,0,1.0
0,0.423677632,58,0,"(0.00214, 0.00287]",8200.0,9,0,1,0,0.0
0,0.868221661,41,1,"(0.00468, 0.00649]",4036.0,9,3,0,4,1.0
0,0.317252126,32,0,"(0.00468, 0.00649]",6700.0,6,0,2,0,0.0
0,0.0,65,1,"(0.000309, 0.00134]",2800.0,5,0,0,0,2.0
0,0.032202415,43,0,"(0.00367, 0.00468]",10000.0,16,0,2,0,3.0
0,0.429237947,42,0,"(0.00367, 0.00468]",3321.0,12,0,2,2,2.0
1,0.042837823,75,0,"(0.00468, 0.00649]",8400.0,17,0,2,0,0.0
0,0.379868878,38,0,"(0.04, 12.67]",833.0,7,0,2,0,2.0
0,0.002079002,78,0,"(-0.001, 0.000309]",3000.0,11,0,0,0,0.0
0,0.5224775220000001,22,0,"(0.04, 12.67]",0.0,1,0,0,0,0.0
0,0.469306139,33,0,"(0.00367, 0.00468]",2928.0,5,1,1,0,1.0
1,1.083075804,62,1,"(0.00468, 0.00649]",3500.0,9,0,0,0,1.0
0,0.013266815,32,0,"(0.00134, 0.00214]",9100.0,5,0,1,0,0.0
0,0.076677799,63,0,"(0.00134, 0.00214]",6335.0,5,0,1,0,2.0
0,0.991796975,44,1,"(0.00287, 0.00367]",5666.0,6,0,1,0,0.0
0,0.003215701,77,0,"(0.04, 12.67]",,7,0,0,0,1.0
0,0.015527167,72,0,"(-0.001, 0.000309]",2210.0,8,0,0,0,0.0
0,0.399932568,41,1,"(0.00214, 0.00287]",14500.0,17,2,2,0,5.0
0,0.089951621,70,0,"(-0.001, 0.000309]",11000.0,4,0,0,0,0.0
0,0.15549831,53,0,"(12.67, 3296.64]",,11,0,3,0,3.0
0,0.05657597,48,0,"(0.00214, 0.00287]",9100.0,5,0,2,0,3.0
0,0.100118963,66,0,"(0.00287, 0.00367]",3794.0,4,0,1,0,0.0
0,0.08922844699999999,28,0,"(12.67, 3296.64]",,6,0,1,0,0.0
0,0.0,38,0,"(0.00287, 0.00367]",13816.0,8,0,2,0,2.0
0,0.0,28,0,"(0.04, 12.67]",0.0,3,0,0,0,1.0
0,0.493861881,77,0,"(0.00468, 0.00649]",3166.0,8,0,1,0,0.0
0,0.214356134,59,0,"(12.67, 3296.64]",,16,0,3,0,0.0
0,0.505101347,40,0,"(0.00134, 0.00214]",3083.0,4,0,0,0,1.0
0,0.7835346059999999,26,0,"(0.00287, 0.00367]",2881.0,5,0,0,0,0.0
0,0.015358771,44,0,"(0.00214, 0.00287]",6803.0,5,0,1,0,2.0
0,0.048630777,49,0,"(-0.001, 0.000309]",9570.0,6,0,0,0,4.0
0,0.007891121999999999,65,0,"(0.00287, 0.00367]",8000.0,7,0,2,0,0.0
0,1.112596296,44,1,"(0.04, 12.67]",1.0,6,0,0,0,2.0
0,0.009538849,70,0,"(0.00134, 0.00214]",16000.0,13,0,3,0,0.0
0,0.0,63,0,"(0.00367, 0.00468]",12500.0,7,0,1,0,0.0
0,0.020832248,73,0,"(0.00468, 0.00649]",4022.0,11,0,1,0,0.0
0,0.004288842,82,0,"(0.04, 12.67]",,2,0,0,0,0.0
0,0.144620307,85,0,"(-0.001, 0.000309]",2500.0,6,0,0,0,0.0
0,0.9999999,74,0,"(0.04, 12.67]",,0,0,0,0,0.0
0,0.167897587,44,0,"(0.00287, 0.00367]",4683.0,8,0,1,0,3.0
1,0.53442774,49,3,"(0.00287, 0.00367]",9617.0,20,2,1,0,0.0
0,0.245960972,51,0,"(0.00134, 0.00214]",6833.0,12,0,0,0,2.0
0,0.40240208,29,0,"(0.000309, 0.00134]",7000.0,7,0,0,0,0.0
0,0.018177026,71,0,"(0.00134, 0.00214]",9569.0,13,0,1,0,0.0
0,0.281711588,38,0,"(0.00367, 0.00468]",5900.0,11,0,1,0,3.0
0,0.366005764,42,0,"(0.000309, 0.00134]",6100.0,4,0,1,0,1.0
0,0.019433433,43,0,"(0.00134, 0.00214]",12900.0,12,0,1,0,3.0
0,0.403074646,55,0,"(0.00468, 0.00649]",15664.0,13,0,2,0,0.0
0,0.9999999,84,0,"(-0.001, 0.000309]",,1,0,0,0,0.0
0,0.608920205,61,0,"(12.67, 3296.64]",,11,0,2,0,0.0
0,0.9999999,46,6,"(0.00367, 0.00468]",6870.0,6,0,2,0,4.0
0,0.9999999,61,1,"(0.000309, 0.00134]",2646.0,2,0,0,1,0.0
0,0.558688262,63,0,"(0.00649, 0.04]",5700.0,11,0,1,0,0.0
0,0.001198119,51,0,"(0.00367, 0.00468]",885.0,7,0,0,0,0.0
0,0.16137711,58,0,"(0.000309, 0.00134]",9300.0,4,0,1,0,0.0
0,0.015968064,22,0,"(-0.001, 0.000309]",929.0,1,0,0,0,0.0
0,0.8052194779999999,59,1,"(0.00649, 0.04]",5765.0,16,0,1,1,0.0
0,0.237597108,41,0,"(0.000309, 0.00134]",2300.0,2,0,0,0,1.0
0,0.223876515,57,0,"(12.67, 3296.64]",,10,0,1,0,0.0
0,0.2277092,65,0,"(0.00287, 0.00367]",9000.0,12,0,1,0,1.0
0,0.221553415,45,0,"(0.00367, 0.00468]",8583.0,17,0,3,0,2.0
0,0.173050955,67,0,"(0.00468, 0.00649]",3803.0,23,0,2,0,1.0
0,0.025857933,69,1,"(0.00287, 0.00367]",9200.0,7,0,1,0,0.0
0,0.128376488,51,1,"(12.67, 3296.64]",,13,0,1,0,0.0
0,0.013021933,63,0,"(0.00287, 0.00367]",13740.0,7,0,2,0,1.0
0,0.085710204,48,1,"(0.00649, 0.04]",3750.0,17,0,1,0,1.0
0,0.9999999,43,1,"(0.00287, 0.00367]",2500.0,5,0,0,0,0.0
0,0.771279752,43,0,"(0.00134, 0.00214]",8400.0,4,0,1,0,0.0
0,0.038410635,83,0,"(0.04, 12.67]",,5,0,0,0,
0,0.9999999,60,0,"(0.00468, 0.00649]",4562.0,2,0,2,0,1.0
0,0.06903266400000001,66,0,"(0.000309, 0.00134]",14392.0,11,0,3,0,0.0
0,0.119141267,73,0,"(0.00367, 0.00468]",4600.0,16,0,1,0,1.0
0,0.237732712,30,0,"(0.04, 12.67]",,8,0,0,0,0.0
0,0.0,74,0,"(12.67, 3296.64]",,5,0,2,0,0.0
1,0.04757394,56,0,"(0.00649, 0.04]",1691.0,12,0,1,0,0.0
0,0.018954613,49,0,"(0.00134, 0.00214]",9000.0,4,0,1,0,0.0
0,0.0,59,0,"(12.67, 3296.64]",,4,0,1,0,2.0
0,0.0,41,0,"(0.00367, 0.00468]",8850.0,10,0,4,0,0.0
0,0.0,24,0,"(0.00287, 0.00367]",1200.0,2,0,0,0,0.0
0,0.297971622,40,0,"(12.67, 3296.64]",,7,0,2,0,0.0
0,0.006505545,57,0,"(12.67, 3296.64]",,18,0,1,0,0.0
0,0.504450234,33,0,"(0.00468, 0.00649]",8847.0,10,0,2,0,2.0
0,0.024961793,71,0,"(0.00649, 0.04]",3333.0,7,0,2,0,0.0
0,0.034170942,43,0,"(0.00287, 0.00367]",5551.0,8,0,1,0,3.0
0,1.932040605,46,1,"(0.00649, 0.04]",5065.0,13,0,2,0,2.0
0,0.61342054,38,0,"(0.00367, 0.00468]",3500.0,11,0,0,0,3.0
0,0.012081468,64,0,"(0.00287, 0.00367]",4231.0,7,0,2,0,1.0
0,0.019999574,46,0,"(0.00134, 0.00214]",7916.0,6,0,1,0,0.0
1,0.207983361,27,1,"(0.000309, 0.00134]",1615.0,3,1,0,0,0.0
0,0.046771888,52,1,"(0.00134, 0.00214]",7427.0,8,0,1,0,3.0
0,0.94598322,56,0,"(0.00649, 0.04]",4280.0,3,0,1,0,0.0
1,0.852603511,62,2,"(0.00214, 0.00287]",6216.0,9,0,0,1,2.0
0,0.974230138,32,0,"(0.00134, 0.00214]",3388.0,4,0,0,0,3.0
0,0.988445178,43,0,"(12.67, 3296.64]",1.0,10,0,2,0,2.0
0,0.9999999,54,0,"(-0.001, 0.000309]",9900.0,0,1,0,0,2.0
0,0.9999999,55,0,"(0.00468, 0.00649]",2858.0,6,0,1,0,2.0
0,0.004219053,71,0,"(0.04, 12.67]",,4,0,1,0,0.0
0,0.8074077040000001,43,0,"(0.00468, 0.00649]",4287.0,10,0,1,0,2.0
0,0.21371116,62,0,"(0.00214, 0.00287]",14900.0,15,0,1,0,1.0
0,0.008653608,47,0,"(-0.001, 0.000309]",3500.0,4,0,0,0,2.0
0,0.337532494,37,1,"(0.00468, 0.00649]",4211.0,5,0,1,0,1.0
0,0.030999088,61,0,"(0.04, 12.67]",,9,0,0,0,0.0
0,0.551073544,58,0,"(12.67, 3296.64]",,8,0,2,0,2.0
1,0.9999999,33,0,"(-0.001, 0.000309]",1840.0,0,0,0,0,2.0
0,0.07673946,29,0,"(0.00287, 0.00367]",2400.0,8,0,0,0,1.0
0,0.008776529,54,0,"(0.00134, 0.00214]",10000.0,14,0,2,0,0.0
0,0.972896163,50,2,"(0.00649, 0.04]",3735.0,11,0,2,0,1.0
0,0.019624316,75,0,"(0.00468, 0.00649]",2593.0,16,0,2,0,0.0
0,0.002443263,91,0,"(0.04, 12.67]",,6,0,1,0,
0,0.9999999,50,0,"(-0.001, 0.000309]",4400.0,0,0,0,0,0.0
1,1.055948293,37,2,"(0.00134, 0.00214]",3037.0,7,1,0,0,4.0
0,0.485251475,39,0,"(0.00214, 0.00287]",4000.0,3,0,0,0,0.0
0,0.297420919,53,0,"(0.00214, 0.00287]",20833.0,13,0,2,0,1.0
0,0.025119352,60,1,"(0.00134, 0.00214]",11250.0,22,0,1,0,0.0
0,0.165927192,57,0,"(0.000309, 0.00134]",9800.0,13,0,0,0,0.0
0,0.157926836,56,0,"(-0.001, 0.000309]",30999.0,12,0,0,0,1.0
0,0.460362805,60,2,"(0.00287, 0.00367]",5942.0,6,1,0,0,0.0
0,0.001882553,66,0,"(-0.001, 0.000309]",2666.0,10,0,0,0,0.0
0,0.080296253,59,0,"(0.00367, 0.00468]",5000.0,11,0,1,0,0.0
0,0.35176011100000004,75,0,"(0.00214, 0.00287]",9087.0,8,0,1,0,1.0
0,0.061862112,34,0,"(0.00367, 0.00468]",8750.0,7,0,1,0,1.0
0,0.7680196690000001,59,0,"(0.00287, 0.00367]",9250.0,16,0,2,0,0.0
0,0.7297793859999999,64,1,"(0.00214, 0.00287]",30000.0,15,0,2,0,1.0
0,0.9999999,82,0,"(-0.001, 0.000309]",439.0,0,0,0,0,0.0
0,0.969297433,48,0,"(0.00214, 0.00287]",17000.0,7,0,2,0,3.0
0,0.430706343,37,1,"(0.00134, 0.00214]",5333.0,9,0,0,0,0.0
0,0.848136708,42,0,"(0.00468, 0.00649]",9993.0,8,0,2,0,1.0
0,0.006153609,56,0,"(0.00367, 0.00468]",5666.0,10,0,2,0,0.0
0,0.10715038,55,2,"(0.00287, 0.00367]",7833.0,8,0,1,0,1.0
0,0.313907444,36,0,"(0.000309, 0.00134]",2700.0,4,0,0,0,0.0
0,0.050307509000000014,65,0,"(0.04, 12.67]",,3,0,0,0,0.0
0,0.007690563,67,0,"(0.00134, 0.00214]",2500.0,11,0,0,0,1.0
0,0.247593075,33,0,"(0.00468, 0.00649]",3300.0,7,0,2,0,0.0
0,0.9999999,42,0,"(-0.001, 0.000309]",,0,0,0,0,0.0
0,0.206648113,76,0,"(0.00468, 0.00649]",8333.0,11,0,2,0,0.0
0,0.223615572,63,1,"(0.00367, 0.00468]",3653.0,13,0,1,0,0.0
1,0.5272480589999999,42,0,"(0.00367, 0.00468]",6000.0,6,0,2,0,2.0
0,0.58644759,53,2,"(0.00649, 0.04]",5550.0,14,7,6,2,2.0
0,0.688573843,52,0,"(0.00649, 0.04]",3846.0,15,0,3,0,0.0
0,0.070182907,49,0,"(12.67, 3296.64]",,11,0,1,0,3.0
0,0.029020396,69,0,"(0.00287, 0.00367]",8835.0,6,0,1,0,0.0
0,0.5232568710000001,41,0,"(0.00367, 0.00468]",14000.0,12,0,4,0,5.0
0,0.128914843,88,0,"(0.00134, 0.00214]",631.0,2,0,0,0,0.0
0,0.037281612,64,0,"(-0.001, 0.000309]",1667.0,4,0,0,0,0.0
0,0.117472063,63,0,"(0.00649, 0.04]",2500.0,12,0,1,0,1.0
0,0.624404257,81,0,"(0.00367, 0.00468]",4766.0,8,0,1,0,0.0
0,0.9999999,26,0,"(-0.001, 0.000309]",2000.0,1,0,0,0,0.0
0,0.0,42,0,"(12.67, 3296.64]",,4,0,2,0,0.0
0,0.135720168,31,0,"(0.00134, 0.00214]",2000.0,6,0,0,0,2.0
0,0.0079996,80,0,"(0.04, 12.67]",,4,0,0,0,0.0
0,0.563142965,38,0,"(0.00214, 0.00287]",6667.0,7,0,0,0,0.0
0,0.568456293,63,0,"(0.00367, 0.00468]",8621.0,19,0,2,0,0.0
0,0.19574434,51,0,"(0.00649, 0.04]",9575.0,12,0,4,0,0.0
0,0.180785537,59,0,"(12.67, 3296.64]",,3,0,1,0,0.0
0,0.000197106,76,0,"(0.00134, 0.00214]",8140.0,14,0,1,0,0.0
0,0.037399065,88,0,"(0.00287, 0.00367]",1880.0,2,0,0,0,0.0
0,0.096596972,44,0,"(12.67, 3296.64]",,5,0,1,0,0.0
0,0.086266744,50,2,"(12.67, 3296.64]",,15,0,1,0,3.0
0,0.365335108,39,0,"(0.00367, 0.00468]",6080.0,11,0,1,0,2.0
0,0.095532126,65,0,"(0.00367, 0.00468]",4000.0,10,0,1,0,0.0
0,0.07697267099999999,50,0,"(0.00214, 0.00287]",8866.0,14,0,2,0,1.0
0,0.616467926,64,0,"(0.00649, 0.04]",11041.0,19,0,4,0,0.0
1,0.912345966,40,0,"(-0.001, 0.000309]",6800.0,3,0,0,0,0.0
1,0.064098516,54,2,"(0.00287, 0.00367]",6283.0,9,1,2,1,3.0
0,0.537011575,42,0,"(0.00468, 0.00649]",7627.0,12,0,1,0,2.0
0,0.075790985,86,0,"(-0.001, 0.000309]",3000.0,6,0,0,0,0.0
0,0.224171141,30,1,"(0.04, 12.67]",4200.0,8,0,1,0,0.0
0,0.8347478290000001,59,0,"(12.67, 3296.64]",,7,0,0,0,1.0
0,0.241344832,40,0,"(0.000309, 0.00134]",9500.0,5,0,0,0,5.0
0,0.027140919,80,0,"(-0.001, 0.000309]",3000.0,2,0,0,0,1.0
0,0.7998857309999999,26,0,"(0.00134, 0.00214]",3900.0,3,0,0,0,0.0
0,0.082694648,46,1,"(0.00468, 0.00649]",3600.0,13,0,1,0,1.0
0,0.9999999,64,0,"(-0.001, 0.000309]",2200.0,0,0,0,0,1.0
1,0.962728967,39,0,"(0.00468, 0.00649]",5470.0,8,0,2,0,1.0
0,0.031124605,70,0,"(0.04, 12.67]",,11,0,0,0,0.0
0,0.09792749,49,0,"(0.00287, 0.00367]",5800.0,11,0,1,0,2.0
0,0.015092699,30,0,"(0.000309, 0.00134]",7000.0,10,0,0,0,0.0
0,0.6899115229999999,40,0,"(0.00287, 0.00367]",20000.0,13,0,2,0,2.0
0,0.174540788,65,0,"(0.00468, 0.00649]",4700.0,8,0,2,0,0.0
0,0.104753228,65,0,"(-0.001, 0.000309]",5000.0,6,0,0,0,1.0
0,0.436099089,33,0,"(0.00468, 0.00649]",8000.0,10,0,1,0,0.0
0,0.049067403,67,0,"(0.00649, 0.04]",2780.0,13,0,2,0,0.0
0,1.089552239,44,0,"(0.00367, 0.00468]",4250.0,8,0,1,0,1.0
0,0.00266662,75,0,"(12.67, 3296.64]",,6,0,1,0,0.0
0,0.160063321,64,1,"(0.00367, 0.00468]",12709.0,16,0,2,0,1.0
0,0.002866571,62,0,"(0.00214, 0.00287]",7000.0,6,0,2,0,1.0
0,0.042590646,49,0,"(0.000309, 0.00134]",12000.0,5,0,1,0,2.0
0,0.267614589,42,0,"(0.04, 12.67]",0.0,4,0,0,0,0.0
0,0.9999999,55,0,"(0.00287, 0.00367]",13417.0,7,0,2,0,1.0
0,0.938369781,32,1,"(0.00134, 0.00214]",3000.0,7,0,0,0,0.0
0,0.17083316699999998,43,0,"(0.00649, 0.04]",3130.0,12,0,2,0,2.0
0,0.001483775,30,0,"(0.00287, 0.00367]",2500.0,9,0,0,0,0.0
0,0.07635257599999999,93,0,"(-0.001, 0.000309]",3900.0,2,0,0,0,0.0
0,0.030705977,64,0,"(0.04, 12.67]",,5,0,0,0,0.0
0,0.732490393,34,0,"(0.00214, 0.00287]",5700.0,7,0,0,0,0.0
0,0.164104487,55,0,"(0.00287, 0.00367]",9417.0,9,0,4,0,0.0
0,0.243414642,52,0,"(0.00468, 0.00649]",3750.0,17,0,1,0,3.0
0,0.417556897,52,0,"(0.00649, 0.04]",2376.0,12,0,0,0,2.0
1,0.9999999,23,0,"(0.00287, 0.00367]",1630.0,2,0,0,0,0.0
0,3.384341637,67,0,"(0.00649, 0.04]",2433.0,1,3,1,0,0.0
0,0.917015167,61,0,"(0.00649, 0.04]",9666.0,12,0,2,0,0.0
0,0.324605919,61,0,"(0.00367, 0.00468]",7683.0,10,0,1,0,0.0
0,0.424608829,58,0,"(0.00468, 0.00649]",3313.0,13,0,1,0,0.0
0,0.112625651,60,0,"(0.04, 12.67]",,3,0,0,0,0.0
0,0.634635675,39,0,"(0.00367, 0.00468]",7346.0,6,0,1,0,2.0
0,0.566891701,42,0,"(0.00649, 0.04]",2250.0,10,0,0,0,2.0
0,0.0,72,0,"(0.000309, 0.00134]",6600.0,12,0,1,0,0.0
0,0.35938016799999994,35,0,"(0.00367, 0.00468]",5000.0,11,0,0,0,0.0
0,0.333511109,49,0,"(0.00214, 0.00287]",40333.0,12,0,2,0,3.0
0,0.214027291,66,0,"(0.00134, 0.00214]",6900.0,9,0,0,0,0.0
0,0.036174343,45,0,"(0.00367, 0.00468]",6283.0,3,0,1,0,1.0
0,0.547887778,29,1,"(0.00214, 0.00287]",2725.0,5,0,0,1,0.0
0,0.05919852,43,0,"(0.00367, 0.00468]",11500.0,6,0,2,0,3.0
0,0.31008482600000004,39,0,"(0.00214, 0.00287]",6666.0,5,0,1,0,0.0
0,0.06289237,31,0,"(0.00287, 0.00367]",7500.0,10,0,1,0,1.0
0,0.06007885900000001,74,0,"(0.00134, 0.00214]",4388.0,5,0,1,0,0.0
0,0.317043831,36,1,"(0.00134, 0.00214]",2708.0,6,0,0,0,0.0
0,0.26618503,49,0,"(0.00134, 0.00214]",40000.0,16,0,3,0,3.0
1,0.885410514,49,4,"(0.00367, 0.00468]",12083.0,15,0,2,0,2.0
