SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,effort,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.980001942,25,0,"(0.00468, 0.00649]",1800.0,4,0,0,0,0.0
0,0.210635787,39,0,"(0.00134, 0.00214]",7800.0,7,0,1,0,0.0
0,0.5545765029999999,67,0,"(12.67, 3296.64]",,7,0,0,0,0.0
1,0.9999998999999999,30,0,"(-0.001, 0.000309]",1400.0,0,0,0,0,0.0
0,0.083823091,38,0,"(0.04, 12.67]",,4,0,0,0,0.0
0,0.023268592,42,0,"(-0.001, 0.000309]",74872.0,4,0,0,0,0.0
0,0.01937445,86,0,"(-0.001, 0.000309]",3000.0,7,0,0,0,0.0
0,0.55895704,60,0,"(0.00134, 0.00214]",5400.0,2,0,0,0,0.0
0,0.36450660100000004,35,0,"(0.00134, 0.00214]",3920.0,6,0,0,0,0.0
0,0.63304088,41,1,"(0.00134, 0.00214]",7416.0,7,0,1,0,2.0
0,0.199717251,51,0,"(0.00468, 0.00649]",5100.0,7,0,1,0,0.0
0,0.0,60,0,"(0.000309, 0.00134]",2728.0,3,1,0,0,0.0
0,0.031226501,36,0,"(0.00367, 0.00468]",7500.0,10,0,1,0,0.0
1,0.872599705,65,0,"(0.00649, 0.04]",1216.0,10,1,0,0,0.0
0,0.010951338,65,0,"(-0.001, 0.000309]",5000.0,7,0,0,0,0.0
0,0.0,49,0,"(0.00214, 0.00287]",8198.0,9,0,2,0,1.0
0,0.235642438,62,1,"(0.00214, 0.00287]",4750.0,6,0,1,0,3.0
0,0.065570388,64,0,"(0.04, 12.67]",,5,0,1,0,0.0
0,0.045337046,65,0,"(0.00214, 0.00287]",6900.0,22,0,1,0,0.0
0,0.067385878,44,0,"(0.00468, 0.00649]",3712.0,13,0,1,0,0.0
0,0.001542657,70,0,"(0.04, 12.67]",,9,0,2,0,0.0
0,0.37044944399999996,66,0,"(0.00468, 0.00649]",4325.0,5,0,1,0,0.0
0,0.42195684899999997,47,0,"(0.00214, 0.00287]",11900.0,12,0,2,0,2.0
0,0.027065376000000002,55,0,"(0.00214, 0.00287]",7196.0,17,0,2,0,0.0
0,0.0,25,0,"(0.00214, 0.00287]",2200.0,7,0,0,0,0.0
0,0.179911732,71,0,"(0.000309, 0.00134]",2900.0,6,0,0,0,0.0
0,0.274268752,91,0,"(12.67, 3296.64]",,27,0,1,0,0.0
0,0.05918887,47,0,"(12.67, 3296.64]",,5,0,2,0,0.0
0,0.012999435,77,0,"(-0.001, 0.000309]",5462.0,2,0,0,0,0.0
0,0.017814943,24,1,"(0.00214, 0.00287]",2900.0,5,0,0,0,0.0
0,0.09232560000000001,68,0,"(0.04, 12.67]",,9,0,0,0,
1,0.344823292,36,0,"(0.00468, 0.00649]",3000.0,17,0,1,0,0.0
0,0.075518456,48,0,"(0.000309, 0.00134]",8900.0,7,0,0,0,2.0
0,0.042527339000000004,37,0,"(0.00134, 0.00214]",4500.0,10,0,0,0,0.0
0,0.01717404,37,0,"(0.00367, 0.00468]",4583.0,9,0,2,0,2.0
0,0.070617927,63,0,"(-0.001, 0.000309]",86980.0,9,0,1,0,3.0
0,0.006133445,63,0,"(0.04, 12.67]",0.0,11,0,1,0,0.0
0,0.0,41,0,"(0.00287, 0.00367]",3400.0,5,0,1,0,1.0
0,0.9999998999999999,55,0,"(0.04, 12.67]",,1,0,0,0,0.0
1,0.10431770300000001,58,0,"(0.00649, 0.04]",2496.0,8,0,1,0,0.0
0,0.922384648,64,0,"(0.00214, 0.00287]",3400.0,2,0,0,0,0.0
1,0.9999998999999999,28,0,"(0.000309, 0.00134]",1162.0,2,0,0,0,1.0
0,0.011089033,30,0,"(0.00649, 0.04]",1802.0,7,0,2,0,0.0
0,0.9999998999999999,29,0,"(-0.001, 0.000309]",,0,0,0,0,0.0
0,0.050505050999999995,49,0,"(0.04, 12.67]",,5,0,0,0,0.0
0,0.003051849,77,0,"(0.00367, 0.00468]",5000.0,6,0,2,0,0.0
0,0.691106862,41,0,"(0.00649, 0.04]",1850.0,9,0,1,0,1.0
0,0.30518982699999997,62,0,"(0.00287, 0.00367]",7289.0,6,0,2,0,0.0
0,0.7465079240000001,38,0,"(0.00649, 0.04]",3100.0,8,0,1,0,2.0
0,0.057037718,40,0,"(-0.001, 0.000309]",4691.0,5,0,0,0,0.0
0,0.571735479,48,0,"(0.00468, 0.00649]",6458.0,9,0,3,0,0.0
0,0.330610523,61,0,"(12.67, 3296.64]",,19,0,2,0,1.0
0,0.286206563,37,0,"(0.00134, 0.00214]",3583.0,9,0,0,0,0.0
0,0.225998676,74,0,"(0.000309, 0.00134]",5000.0,7,0,0,0,0.0
0,0.335242356,72,0,"(0.00649, 0.04]",2408.0,14,0,1,0,0.0
0,0.006802720999999999,60,0,"(0.00134, 0.00214]",8000.0,12,0,1,0,0.0
1,0.970428295,50,0,"(0.00468, 0.00649]",3000.0,13,1,2,0,2.0
0,1.017720771,48,0,"(0.00649, 0.04]",2666.0,12,0,1,0,3.0
0,0.007178315,42,0,"(0.04, 12.67]",,3,0,0,0,0.0
0,0.023896755,61,0,"(0.00468, 0.00649]",5600.0,18,0,1,0,0.0
0,0.531018009,40,0,"(0.04, 12.67]",0.0,13,0,0,0,3.0
1,0.9999998999999999,41,1,"(0.04, 12.67]",,4,0,0,0,0.0
0,0.10853645599999999,63,0,"(0.00214, 0.00287]",10300.0,9,0,2,0,0.0
0,0.878144215,47,1,"(0.00649, 0.04]",4797.0,15,0,1,0,2.0
0,0.018960238,56,0,"(12.67, 3296.64]",,6,0,1,0,0.0
0,0.016984769,78,0,"(0.00468, 0.00649]",8200.0,15,0,4,0,0.0
0,0.020848189,47,1,"(12.67, 3296.64]",,8,0,1,0,3.0
0,0.10350887800000001,36,0,"(0.00367, 0.00468]",5842.0,8,0,2,0,3.0
0,0.08043526200000001,61,0,"(0.00214, 0.00287]",7400.0,10,0,2,0,0.0
0,0.340930384,46,0,"(12.67, 3296.64]",,8,0,3,0,0.0
0,0.25351246,59,0,"(0.000309, 0.00134]",7000.0,4,0,0,0,1.0
0,0.325957579,50,0,"(0.00649, 0.04]",5300.0,17,0,3,0,0.0
0,0.00022275299999999999,45,0,"(0.00287, 0.00367]",6791.0,8,0,1,0,0.0
0,0.321239961,51,1,"(0.00468, 0.00649]",9833.0,12,0,2,0,1.0
0,0.220293638,62,0,"(0.00214, 0.00287]",16350.0,10,0,1,0,0.0
0,0.6322520660000001,37,0,"(0.00468, 0.00649]",5916.0,15,0,1,0,0.0
1,0.652347652,26,0,"(0.00134, 0.00214]",3000.0,3,1,0,1,1.0
0,0.028629812,54,0,"(0.04, 12.67]",,3,0,0,0,
0,0.07368334900000001,58,0,"(12.67, 3296.64]",,11,0,1,0,0.0
0,0.684210526,61,0,"(0.00214, 0.00287]",4100.0,3,0,0,0,1.0
0,0.186058019,62,0,"(0.000309, 0.00134]",11424.0,10,0,1,0,0.0
0,0.686738396,57,0,"(0.00214, 0.00287]",5000.0,10,0,0,0,2.0
1,0.28605491899999996,40,1,"(0.00468, 0.00649]",3000.0,12,0,1,0,2.0
0,0.002746302,41,0,"(0.00367, 0.00468]",8625.0,9,0,2,0,0.0
0,0.016520489,41,0,"(0.00287, 0.00367]",6280.0,6,0,1,0,0.0
0,0.6145379089999999,45,0,"(0.00468, 0.00649]",4500.0,6,0,1,0,3.0
0,0.9999998999999999,43,0,"(-0.001, 0.000309]",5533.0,2,0,0,0,3.0
0,0.9999998999999999,26,0,"(0.000309, 0.00134]",6552.0,3,0,0,0,0.0
0,0.788955545,72,0,"(0.04, 12.67]",,6,0,1,0,0.0
0,0.990904688,54,0,"(0.00367, 0.00468]",6576.0,12,0,1,0,2.0
0,0.000493251,81,0,"(0.00649, 0.04]",,5,0,0,0,
0,0.671157948,54,0,"(12.67, 3296.64]",,9,0,1,0,0.0
0,0.0,59,0,"(-0.001, 0.000309]",,2,0,0,0,0.0
0,0.57700489,41,0,"(12.67, 3296.64]",,8,0,2,0,0.0
0,0.370281486,77,0,"(0.000309, 0.00134]",5532.0,1,0,0,0,1.0
0,0.285793242,62,0,"(0.00468, 0.00649]",9583.0,16,0,2,0,0.0
0,0.73271756,66,3,"(0.00468, 0.00649]",8941.0,11,1,3,0,0.0
0,0.39387358,33,0,"(0.00468, 0.00649]",2916.0,10,0,1,0,0.0
0,0.954687319,63,0,"(0.00214, 0.00287]",4154.0,8,0,0,0,0.0
0,0.010344471,54,0,"(-0.001, 0.000309]",7093.0,2,0,0,0,1.0
0,0.0,32,1,"(0.00134, 0.00214]",2800.0,9,0,1,0,0.0
0,0.35715238,52,0,"(0.00134, 0.00214]",4521.0,5,0,1,0,3.0
0,0.041543252,55,0,"(0.00367, 0.00468]",5416.0,9,0,2,0,1.0
0,0.66001283,40,2,"(0.000309, 0.00134]",6714.0,11,1,0,1,0.0
0,0.25175912899999997,40,0,"(0.00468, 0.00649]",3699.0,4,0,1,0,1.0
0,0.180485705,37,0,"(0.000309, 0.00134]",8000.0,10,0,0,0,2.0
0,0.0,62,0,"(0.00134, 0.00214]",8333.0,3,0,2,0,0.0
0,0.12215207199999999,70,0,"(0.000309, 0.00134]",6000.0,5,0,0,0,0.0
0,0.243414655,36,0,"(0.00287, 0.00367]",8618.0,10,0,2,0,3.0
1,0.9999998999999999,43,0,"(-0.001, 0.000309]",,0,1,0,0,1.0
0,0.20746022100000003,56,0,"(0.00649, 0.04]",661.0,10,0,0,0,0.0
0,0.037945103,82,0,"(0.04, 12.67]",,11,0,0,0,0.0
0,0.431563336,50,0,"(0.00649, 0.04]",5066.0,10,0,2,0,0.0
0,0.397896194,67,0,"(0.00468, 0.00649]",2976.0,7,0,1,0,0.0
0,0.76938079,32,0,"(0.04, 12.67]",,4,0,0,0,0.0
0,0.004753709,54,2,"(0.00649, 0.04]",2640.0,10,0,1,0,2.0
0,0.227063021,29,0,"(0.00287, 0.00367]",5300.0,8,0,2,0,0.0
0,0.347805779,51,0,"(0.00649, 0.04]",3983.0,7,0,1,0,2.0
0,0.010674733,82,0,"(-0.001, 0.000309]",4000.0,6,0,0,0,0.0
0,0.629520582,50,0,"(0.00468, 0.00649]",12500.0,12,0,2,0,4.0
0,0.5973669389999999,45,0,"(0.00367, 0.00468]",12098.0,12,0,1,0,4.0
0,0.950825458,47,1,"(0.00367, 0.00468]",3400.0,6,0,1,0,3.0
0,0.056805507000000005,79,0,"(0.04, 12.67]",,4,0,1,0,0.0
0,0.885052249,51,0,"(0.000309, 0.00134]",2631.0,2,1,0,0,1.0
0,0.162872219,50,0,"(12.67, 3296.64]",,8,0,1,0,0.0
0,0.5061646120000001,23,0,"(-0.001, 0.000309]",3100.0,4,0,0,0,0.0
0,0.07963395,34,0,"(-0.001, 0.000309]",3500.0,2,0,0,0,0.0
0,0.280627682,47,0,"(0.00649, 0.04]",10700.0,16,0,2,0,1.0
0,0.9999998999999999,53,1,"(0.00468, 0.00649]",2800.0,4,0,1,0,1.0
0,0.0027220240000000004,51,0,"(-0.001, 0.000309]",5762.0,7,0,0,0,0.0
0,0.000318787,51,0,"(0.000309, 0.00134]",4487.0,8,0,0,0,1.0
0,0.683015082,48,0,"(0.00287, 0.00367]",4150.0,9,0,0,0,0.0
1,0.39005545,28,1,"(0.04, 12.67]",,7,0,0,0,
0,0.353181976,65,0,"(0.00367, 0.00468]",8833.0,16,0,2,0,0.0
0,0.454848472,40,0,"(0.00468, 0.00649]",5100.0,11,0,1,0,1.0
0,0.9999998999999999,22,0,"(0.04, 12.67]",,0,0,0,0,0.0
0,0.306199782,61,0,"(12.67, 3296.64]",,8,0,3,0,
0,0.533817699,65,0,"(0.00214, 0.00287]",3762.0,6,0,0,0,2.0
0,0.184653035,33,0,"(0.00468, 0.00649]",1700.0,12,0,2,0,1.0
0,0.005812798,85,0,"(-0.001, 0.000309]",7166.0,21,0,0,0,0.0
0,0.9999998999999999,22,0,"(-0.001, 0.000309]",820.0,1,0,0,0,0.0
1,0.446341876,47,1,"(0.00367, 0.00468]",4833.0,5,0,1,0,4.0
0,0.0,67,0,"(-0.001, 0.000309]",,1,0,0,0,2.0
0,0.030070406,55,0,"(0.00287, 0.00367]",9416.0,19,0,1,0,0.0
0,0.129143365,41,0,"(0.00134, 0.00214]",8000.0,3,0,1,0,2.0
0,0.14316119300000002,42,0,"(0.00649, 0.04]",4344.0,11,0,1,0,0.0
0,0.0711924,59,0,"(-0.001, 0.000309]",5000.0,4,0,0,0,0.0
0,0.00809919,37,0,"(0.04, 12.67]",,3,0,1,0,1.0
0,0.9999998999999999,60,0,"(0.000309, 0.00134]",4400.0,3,0,0,0,0.0
0,0.026839511,54,0,"(0.00134, 0.00214]",9166.0,13,0,1,0,2.0
0,0.046768080999999996,39,0,"(0.00287, 0.00367]",9333.0,19,0,2,0,0.0
0,0.0,58,0,"(-0.001, 0.000309]",16993.0,5,0,1,0,0.0
0,0.693748163,56,1,"(0.00649, 0.04]",3476.0,18,0,3,0,2.0
0,0.0,52,0,"(0.00287, 0.00367]",7416.0,7,0,1,0,0.0
0,1.070964518,39,0,"(0.00134, 0.00214]",3500.0,4,0,0,0,2.0
0,0.166240828,59,0,"(0.00367, 0.00468]",7166.0,25,0,2,0,1.0
0,0.0030295440000000003,49,0,"(-0.001, 0.000309]",8326.0,3,0,0,0,0.0
0,0.0,62,0,"(0.000309, 0.00134]",8750.0,10,0,1,0,0.0
0,0.931295529,32,0,"(0.000309, 0.00134]",5420.0,2,0,0,0,2.0
0,0.106456549,48,0,"(12.67, 3296.64]",0.0,8,0,2,0,2.0
0,0.6925474970000001,55,0,"(0.00367, 0.00468]",6500.0,10,0,1,0,0.0
0,0.10594276400000001,42,0,"(0.00367, 0.00468]",10375.0,10,0,1,0,2.0
0,0.050715215,54,0,"(-0.001, 0.000309]",9550.0,5,0,0,0,3.0
0,0.8034061459999999,31,0,"(0.00134, 0.00214]",2000.0,4,0,0,0,3.0
0,0.52134876,62,0,"(0.00649, 0.04]",3324.0,14,0,2,0,0.0
0,0.683739689,67,0,"(0.00649, 0.04]",4129.0,8,0,1,0,0.0
0,0.023512635,56,0,"(0.00214, 0.00287]",10500.0,8,0,2,0,3.0
0,0.058103577000000003,41,0,"(0.00214, 0.00287]",8900.0,16,0,5,0,2.0
0,0.022667511,91,0,"(-0.001, 0.000309]",7991.0,9,0,0,0,0.0
0,0.001496497,73,0,"(0.00214, 0.00287]",4108.0,7,0,1,0,1.0
0,0.157900794,68,0,"(12.67, 3296.64]",,9,0,2,0,0.0
0,0.133401116,49,1,"(0.00134, 0.00214]",5700.0,11,0,0,0,1.0
0,0.099649238,59,0,"(0.00214, 0.00287]",10800.0,8,0,1,0,0.0
0,0.9999998999999999,60,0,"(-0.001, 0.000309]",,4,0,0,0,0.0
0,0.190934197,43,0,"(0.00134, 0.00214]",8600.0,15,0,1,1,0.0
0,0.688656858,28,1,"(0.00134, 0.00214]",4766.0,10,0,0,0,0.0
0,0.009677675,51,0,"(-0.001, 0.000309]",3500.0,10,0,0,0,0.0
0,0.0,66,1,"(-0.001, 0.000309]",,5,0,0,0,
0,0.36077320399999996,37,0,"(0.00134, 0.00214]",6000.0,6,0,0,0,3.0
0,0.053479622000000004,62,0,"(0.000309, 0.00134]",8917.0,7,0,0,0,0.0
0,0.7936976859999999,54,1,"(0.00214, 0.00287]",2000.0,5,0,0,0,1.0
0,0.846909262,60,0,"(12.67, 3296.64]",,15,0,1,0,0.0
0,0.001672076,67,0,"(-0.001, 0.000309]",10950.0,6,0,0,0,0.0
0,0.08165044,63,0,"(0.00649, 0.04]",1160.0,26,0,0,0,0.0
0,0.23702567300000002,70,0,"(0.00134, 0.00214]",16887.0,11,0,3,0,0.0
0,0.9999998999999999,41,1,"(0.00287, 0.00367]",2700.0,2,1,0,0,1.0
0,0.940501487,45,0,"(12.67, 3296.64]",1.0,6,0,2,0,4.0
0,0.004215055,36,0,"(-0.001, 0.000309]",10000.0,7,0,0,0,0.0
0,0.004695515999999999,58,0,"(0.00367, 0.00468]",5088.0,10,0,2,0,0.0
1,0.9750025,57,1,"(0.00287, 0.00367]",7386.0,3,0,1,0,0.0
0,0.0070758159999999995,42,0,"(0.04, 12.67]",,10,0,0,0,0.0
0,0.007803769,48,0,"(0.00214, 0.00287]",13000.0,8,0,1,0,1.0
0,0.259749705,57,0,"(0.000309, 0.00134]",6000.0,6,0,0,0,0.0
0,0.060039033,45,0,"(0.00649, 0.04]",5125.0,10,0,3,0,0.0
0,0.6264087770000001,71,0,"(0.00367, 0.00468]",3233.0,9,0,1,0,1.0
0,0.001099945,64,0,"(12.67, 3296.64]",,5,0,1,0,
0,0.548593721,62,0,"(0.00134, 0.00214]",6262.0,5,0,0,0,1.0
0,0.7263727729999999,47,0,"(0.00287, 0.00367]",11000.0,5,0,2,0,3.0
0,0.44115857399999997,33,0,"(0.00134, 0.00214]",5460.0,8,0,0,0,0.0
0,0.21195760800000002,53,0,"(0.00134, 0.00214]",4000.0,4,0,1,0,2.0
0,0.013164279,59,0,"(0.00134, 0.00214]",7250.0,13,0,1,1,1.0
0,0.998003992,26,0,"(0.04, 12.67]",,4,1,0,0,
0,0.039502197,65,0,"(0.00468, 0.00649]",7238.0,8,0,2,0,1.0
0,0.17592539199999999,48,0,"(12.67, 3296.64]",,11,0,1,0,0.0
0,0.10344984300000001,65,0,"(12.67, 3296.64]",,2,0,1,0,0.0
0,0.0,58,1,"(0.000309, 0.00134]",11955.0,5,0,1,0,0.0
0,0.17935163399999998,43,0,"(0.00134, 0.00214]",3400.0,6,0,0,0,2.0
0,0.037883098999999996,38,0,"(0.00468, 0.00649]",4333.0,5,0,2,0,2.0
1,0.915197313,32,2,"(0.00468, 0.00649]",5475.0,10,0,2,0,2.0
0,0.00036899,43,0,"(-0.001, 0.000309]",5000.0,4,0,0,0,0.0
0,0.9893351109999999,69,0,"(0.00649, 0.04]",2562.0,3,0,1,0,0.0
1,0.9966311059999999,54,2,"(0.00649, 0.04]",24000.0,16,0,5,0,0.0
0,0.0,34,0,"(0.000309, 0.00134]",1600.0,2,0,0,0,0.0
0,0.131600194,74,0,"(0.04, 12.67]",,8,0,0,0,1.0
0,0.258413962,55,0,"(0.00214, 0.00287]",7824.0,7,0,1,0,1.0
0,0.95680288,37,0,"(0.00468, 0.00649]",4416.0,8,0,1,0,0.0
0,0.988364165,40,0,"(0.00468, 0.00649]",4734.0,6,1,1,0,2.0
0,0.5307351579999999,69,0,"(0.00468, 0.00649]",5948.0,11,0,2,0,0.0
0,0.178721419,35,0,"(0.00468, 0.00649]",4000.0,9,0,1,0,0.0
0,0.33754142600000003,65,0,"(0.00214, 0.00287]",12866.0,12,0,1,0,0.0
0,0.249162999,53,0,"(0.00468, 0.00649]",2801.0,9,0,2,0,0.0
0,0.962976675,72,0,"(0.00468, 0.00649]",2500.0,8,0,2,0,0.0
0,0.638361638,63,0,"(0.04, 12.67]",,3,0,0,0,0.0
0,0.188090595,63,0,"(0.00287, 0.00367]",6000.0,3,0,2,0,6.0
0,0.6666408070000001,51,0,"(0.00468, 0.00649]",9600.0,14,0,1,0,2.0
0,0.11922728099999999,54,0,"(0.00367, 0.00468]",6666.0,27,0,2,0,3.0
0,0.29382499300000003,42,0,"(0.00134, 0.00214]",4442.0,3,0,0,0,3.0
0,0.188622879,61,0,"(0.04, 12.67]",0.0,7,0,1,0,0.0
0,0.34388459200000004,48,0,"(0.00367, 0.00468]",6792.0,11,0,1,0,0.0
0,0.027837259,30,0,"(-0.001, 0.000309]",1920.0,2,0,0,0,0.0
0,0.073113346,72,0,"(0.00134, 0.00214]",7000.0,4,0,1,0,0.0
0,0.0,79,0,"(-0.001, 0.000309]",,4,0,0,0,
0,0.301493942,53,0,"(-0.001, 0.000309]",7500.0,5,0,0,0,2.0
0,0.162819765,41,0,"(0.00367, 0.00468]",9870.0,7,0,2,0,0.0
0,0.8662377240000001,54,0,"(12.67, 3296.64]",,14,0,1,0,0.0
0,0.09713460300000001,63,0,"(0.00287, 0.00367]",6000.0,7,0,2,0,1.0
0,0.0,62,0,"(12.67, 3296.64]",,12,0,1,0,
0,0.5499725010000001,54,0,"(0.00134, 0.00214]",5000.0,9,0,0,0,1.0
0,0.094721389,38,0,"(0.00367, 0.00468]",5390.0,20,0,2,0,1.0
0,0.0,48,1,"(0.00134, 0.00214]",5833.0,7,0,0,0,3.0
0,0.555364272,63,0,"(0.00649, 0.04]",4000.0,15,0,1,0,0.0
0,0.994264455,52,0,"(0.000309, 0.00134]",3158.0,10,0,0,0,2.0
0,0.9999998999999999,42,0,"(0.00649, 0.04]",6000.0,7,0,3,0,2.0
0,0.7421782229999999,65,0,"(12.67, 3296.64]",,15,0,1,0,1.0
0,0.31063026,36,0,"(0.00468, 0.00649]",3255.0,7,0,1,0,2.0
0,0.014102162,67,0,"(0.000309, 0.00134]",3629.0,6,0,0,0,0.0
0,0.518240213,54,0,"(0.00367, 0.00468]",3017.0,6,3,0,0,0.0
0,0.0,61,0,"(12.67, 3296.64]",,9,0,3,0,0.0
0,0.019084299,62,1,"(0.04, 12.67]",,6,0,1,0,0.0
0,0.0026291540000000003,79,0,"(-0.001, 0.000309]",3705.0,5,0,0,0,0.0
0,0.42186452,34,0,"(0.000309, 0.00134]",11500.0,6,0,0,0,1.0
0,0.387184862,64,0,"(0.00287, 0.00367]",11325.0,14,0,1,0,1.0
0,0.292114081,33,0,"(0.00287, 0.00367]",7300.0,8,0,2,0,0.0
0,0.13431612,55,0,"(0.00367, 0.00468]",7250.0,22,0,2,0,2.0
0,0.040743034,67,0,"(0.00468, 0.00649]",1500.0,8,0,1,0,0.0
0,0.062288795999999994,63,0,"(0.04, 12.67]",,5,0,0,0,0.0
0,0.020333211,58,0,"(0.00649, 0.04]",3900.0,10,0,1,0,1.0
0,0.14574352699999998,63,0,"(0.000309, 0.00134]",10104.0,6,0,1,0,0.0
0,0.034166061,54,0,"(0.00134, 0.00214]",13750.0,11,0,1,0,1.0
0,0.181757578,55,0,"(0.00367, 0.00468]",3401.0,7,0,1,0,0.0
0,0.076112111,67,0,"(0.00287, 0.00367]",5308.0,6,0,1,0,0.0
0,0.013063978,72,0,"(0.00134, 0.00214]",3629.0,14,0,2,0,1.0
1,0.43649535899999997,46,1,"(0.04, 12.67]",,6,0,0,0,0.0
0,0.12268182,31,0,"(0.00134, 0.00214]",6713.0,3,0,1,0,3.0
0,0.9874025190000001,36,0,"(0.00367, 0.00468]",8917.0,12,0,2,0,2.0
0,0.139998696,54,0,"(0.04, 12.67]",,10,0,0,0,0.0
0,0.019242723,65,0,"(0.04, 12.67]",,4,0,1,0,0.0
0,0.00859828,90,0,"(-0.001, 0.000309]",2245.0,6,0,0,0,0.0
0,0.006883029000000001,53,0,"(0.00468, 0.00649]",4668.0,11,0,1,0,0.0
0,0.03009752,57,0,"(0.000309, 0.00134]",3800.0,4,0,0,0,2.0
0,0.045814017,50,0,"(0.00134, 0.00214]",3000.0,3,0,0,0,1.0
0,0.11793879300000001,56,0,"(0.04, 12.67]",,8,0,0,0,0.0
0,0.352494164,40,0,"(12.67, 3296.64]",,7,0,1,0,2.0
0,0.8927337740000001,66,0,"(0.00367, 0.00468]",10929.0,7,0,3,0,0.0
0,0.047542972,63,0,"(0.00287, 0.00367]",11700.0,4,0,1,0,0.0
0,0.017471737,80,0,"(0.04, 12.67]",,5,0,0,0,0.0
0,0.643893861,61,1,"(0.00287, 0.00367]",7000.0,12,0,2,0,0.0
1,0.9999998999999999,52,0,"(0.00134, 0.00214]",3335.0,1,1,0,0,2.0
0,0.93972908,43,4,"(0.00468, 0.00649]",9206.0,14,0,1,0,1.0
0,0.125780102,55,0,"(0.00214, 0.00287]",3700.0,10,0,1,0,4.0
0,0.9999998999999999,36,0,"(-0.001, 0.000309]",,0,0,0,0,0.0
0,0.062433351,62,0,"(0.00367, 0.00468]",12000.0,15,0,1,0,1.0
0,0.007702633,49,0,"(0.00367, 0.00468]",3000.0,11,0,1,0,0.0
0,0.009257766,64,0,"(-0.001, 0.000309]",8568.0,2,0,0,0,0.0
0,0.65890183,38,0,"(0.00367, 0.00468]",9000.0,5,2,2,0,0.0
0,0.046156257,69,0,"(0.00134, 0.00214]",10178.0,11,0,2,0,0.0
0,0.20750257600000002,36,0,"(0.00649, 0.04]",3500.0,5,0,1,0,0.0
0,0.712795816,55,1,"(0.00367, 0.00468]",11537.0,13,0,3,0,0.0
0,0.025866692,87,0,"(0.04, 12.67]",,4,0,0,0,
0,0.077196912,66,0,"(0.00367, 0.00468]",5889.0,6,0,0,0,1.0
0,0.057728983,48,0,"(12.67, 3296.64]",,6,0,2,0,0.0
0,0.00963443,80,0,"(-0.001, 0.000309]",5000.0,4,0,0,0,0.0
0,0.843126875,34,0,"(0.00134, 0.00214]",3877.0,5,0,0,0,0.0
0,0.453357309,50,2,"(0.00287, 0.00367]",4200.0,6,0,0,0,0.0
0,0.25995033100000003,38,0,"(0.00214, 0.00287]",4787.0,11,0,0,0,4.0
0,0.016684186,81,0,"(0.000309, 0.00134]",6200.0,8,0,1,0,0.0
0,0.48849530700000005,60,1,"(0.00649, 0.04]",5164.0,6,1,1,1,0.0
0,0.035342521,86,0,"(12.67, 3296.64]",,16,0,3,0,0.0
0,0.145074822,39,0,"(0.00287, 0.00367]",4901.0,9,0,2,0,3.0
0,0.61239622,48,0,"(0.00214, 0.00287]",13850.0,10,0,1,0,3.0
0,0.09808129,49,0,"(0.00287, 0.00367]",7060.0,9,0,2,0,1.0
0,0.089146154,62,1,"(12.67, 3296.64]",,9,0,2,0,0.0
0,0.259921684,43,0,"(12.67, 3296.64]",,12,0,1,0,1.0
0,0.12395042,44,0,"(-0.001, 0.000309]",3000.0,2,0,0,0,3.0
0,0.0077452169999999996,44,0,"(0.00468, 0.00649]",7251.0,3,0,2,0,2.0
0,0.0,56,0,"(0.04, 12.67]",,9,0,0,0,0.0
0,0.0,54,0,"(12.67, 3296.64]",1.0,4,0,1,0,2.0
0,0.9999998999999999,44,0,"(-0.001, 0.000309]",3846.0,0,0,0,0,2.0
0,0.0,61,0,"(-0.001, 0.000309]",,2,0,0,0,
0,0.824529245,36,0,"(0.04, 12.67]",100.0,4,0,2,0,3.0
0,0.184078653,45,0,"(0.00287, 0.00367]",11300.0,16,0,2,0,1.0
0,0.041465733,82,0,"(0.00214, 0.00287]",23267.0,13,0,4,0,0.0
0,0.0,69,0,"(12.67, 3296.64]",,5,0,1,0,
0,0.216118925,42,0,"(12.67, 3296.64]",,7,0,2,0,1.0
0,0.100759696,27,0,"(0.04, 12.67]",0.0,4,0,0,0,0.0
0,0.001715875,44,0,"(0.00649, 0.04]",2500.0,7,0,2,0,1.0
0,0.027165912,67,0,"(0.00214, 0.00287]",8600.0,10,0,2,0,1.0
0,0.0,42,0,"(0.000309, 0.00134]",76613.0,3,0,1,0,2.0
0,0.0,58,0,"(0.00214, 0.00287]",9333.0,5,0,2,0,1.0
0,0.0,60,0,"(0.000309, 0.00134]",11000.0,6,0,0,0,0.0
0,0.166519522,44,0,"(0.00649, 0.04]",790.0,13,0,2,0,3.0
0,0.077167392,24,0,"(0.00134, 0.00214]",1686.0,8,0,0,0,0.0
0,0.978947922,45,1,"(12.67, 3296.64]",,11,0,1,0,2.0
0,0.149843752,87,0,"(0.00134, 0.00214]",2335.0,10,0,0,0,0.0
0,0.01264915,30,1,"(12.67, 3296.64]",,12,0,1,0,0.0
0,0.6322868,55,1,"(0.00649, 0.04]",2675.0,14,0,0,0,0.0
0,0.146774639,44,0,"(12.67, 3296.64]",,9,0,2,0,1.0
